ncei_id,location_name,ncei_magnitude,damage_order,mag_body_wave,published,damage_order_total,houses_damaged_total,houses_damaged_order_total,country,region_code,injuries,injuries_order,houses_destroyed,houses_destroyed_order,houses_damaged,houses_damaged_order,mag_moment,mag_surface_wave,injuries_total,injuries_order_total,houses_destroyed_total,houses_destroyed_order_total,deaths,deaths_order,damage_millions,deaths_total,deaths_order_total,damage_millions_total,intensity,usgs_id,time,latitude,longitude,depth,usgs_magnitude,place,sig,mmi,alert,magnitude,year,depth_category,region
8632,MALAWI:  KARONGA,6.0,3.0,6.0,True,3.0,3565.0,4.0,MALAWI,10,250.0,3.0,1111.0,4.0,1111.0,4.0,6.0,6.0,250.0,3.0,1111.0,4.0,3.0,1.0,,3.0,1.0,,,usp000h56x,2009-12-19 23:19:15.550000+00:00,-10.108,33.818,6.0,6.0,"23 km SSW of Karonga, Malawi",556,7.266,,6.0,2009,shallow,MALAWI:  KARONGA
8732,HAITI:  PORT-AU-PRINCE,7.0,4.0,6.8,True,4.0,188383.0,4.0,HAITI,90,30000.0,4.0,97294.0,4.0,188383.0,4.0,7.0,7.3,300000.0,4.0,97294.0,4.0,316000.0,4.0,8000.0,316000.0,4.0,8000.0,,usp000h60h,2010-01-12 21:53:10.060000+00:00,18.443,-72.571,13.0,7.0,"10 km SE of Léogâne, Haiti",1627,9.022,,7.0,2010,shallow,HAITI:  PORT-AU-PRINCE
8752,CHINA:  SICHUAN PROVINCE: MOXI,4.7,2.0,5.1,True,2.0,,,CHINA,30,15.0,1.0,200.0,3.0,200.0,3.0,,4.7,15.0,1.0,200.0,3.0,1.0,1.0,,1.0,1.0,,,usp000h6t0,2010-01-30 21:36:58.040000+00:00,30.268,105.668,10.0,5.1,"eastern Sichuan, China",400,6.064,,5.1,2010,shallow,CHINA:  SICHUAN PROVINCE: MOXI
8793,MALAWI:  KARONGA,5.9,3.0,5.9,True,3.0,3000.0,4.0,MALAWI,10,15.0,1.0,,,,,5.9,5.9,15.0,1.0,,,1.0,1.0,,1.0,1.0,,,usp000h4v7,2009-12-08 03:08:57.240000+00:00,-9.948,33.878,8.0,5.9,"6 km WSW of Karonga, Malawi",542,7.25,,5.9,2009,shallow,MALAWI:  KARONGA
8872,"CHILE:  MAULE, CONCEPCION, TALCAHUANO",8.8,4.0,7.2,True,4.0,500000.0,4.0,CHILE,160,12000.0,4.0,,,500000.0,4.0,8.8,8.5,12000.0,4.0,,,402.0,3.0,30000.0,558.0,3.0,30000.0,9.0,official20100227063411530_30,2010-02-27 06:34:11.530000+00:00,-36.122,-72.898,22.9,8.8,"2010 Maule, Chile Earthquake",2101,8.249,,8.8,2010,shallow,TALCAHUANO
8892,"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",6.1,2.0,5.9,True,2.0,700.0,3.0,TURKEY,140,100.0,2.0,287.0,3.0,287.0,3.0,6.1,6.0,100.0,2.0,287.0,3.0,51.0,2.0,,51.0,2.0,,,usp000h8x1,2010-03-08 02:32:34.710000+00:00,38.864,39.986,12.0,6.1,"10 km SSW of Karakoçan, Turkey",631,7.381,,6.1,2010,shallow,YUKARI DEMIRCI
8932,MEXICO:  BAJA CALIFORNIA,7.2,4.0,6.4,True,4.0,,3.0,MEXICO,150,233.0,3.0,,,,3.0,7.2,7.3,233.0,3.0,,,2.0,1.0,1150.0,2.0,1.0,1150.0,,ci14607652,2010-04-04 22:40:42.360000+00:00,32.2861667,-115.2953333,9.987,7.2,"The 2010 Sierra El Mayor, B.C., Mexico Earthquake",2910,8.578,red,7.2,2010,shallow,MEXICO:  BAJA CALIFORNIA
8972,CHINA:  QINGHAI PROVINCE:  YUSHU,6.9,4.0,6.5,True,4.0,,,CHINA,30,12135.0,4.0,15000.0,4.0,,,6.9,7.0,12135.0,4.0,15000.0,4.0,2968.0,4.0,500.0,2968.0,4.0,500.0,,usp000hbbt,2010-04-13 23:49:38.330000+00:00,33.165,96.548,17.0,6.9,"233 km NNW of Qamdo, China",773,8.671,,6.9,2010,shallow,CHINA:  QINGHAI PROVINCE:  YUSHU
9012,AFGHANISTAN:  SAMANGAN PROVINCE,5.6,4.0,5.7,True,4.0,,,AFGHANISTAN,40,70.0,2.0,2000.0,4.0,,,5.6,5.4,70.0,2.0,2000.0,4.0,11.0,1.0,,11.0,1.0,,,usp000hbmk,2010-04-18 20:28:50.290000+00:00,35.633,67.658,13.0,5.6,"77 km SSW of A?bak, Afghanistan",510,6.424,,5.6,2010,shallow,AFGHANISTAN:  SAMANGAN PROVINCE
9292,INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN,7.0,3.0,6.7,True,3.0,,,INDONESIA,170,,,2556.0,4.0,,,7.0,7.1,,,2556.0,4.0,17.0,1.0,,17.0,1.0,,6.0,usp000he3f,2010-06-16 03:16:27.550000+00:00,-2.174,136.543,18.0,7.0,"121 km SSE of Biak, Indonesia",755,6.683,,7.0,2010,shallow,INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN
9412,IRAN:  FARSINAJ,5.8,2.0,5.6,True,2.0,,3.0,IRAN,140,32.0,1.0,,,,3.0,5.8,,32.0,1.0,,,1.0,1.0,,1.0,1.0,,,usp000hg74,2010-07-20 19:38:09.530000+00:00,27.022,53.861,10.0,5.8,"53 km NNW of K?sh, Iran",528,6.968,,5.8,2010,shallow,IRAN:  FARSINAJ
9472,IRAN:  DAMGHAN-TORUD,5.7,3.0,5.6,True,3.0,,,IRAN,140,200.0,3.0,700.0,3.0,,,5.7,5.5,200.0,3.0,700.0,3.0,3.0,1.0,,3.0,1.0,,,usp000hjuq,2010-08-27 19:23:49.500000+00:00,35.49,54.47,7.0,5.8,"76 km S of D?mgh?n, Iran",609,7.097,,5.8,2010,shallow,IRAN:  DAMGHAN-TORUD
9552,IRAN:  SHIRAZ,5.8,1.0,5.9,True,1.0,,,IRAN,140,3.0,1.0,,1.0,,,5.8,5.6,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,usp000hm8k,2010-09-27 11:22:45.180000+00:00,29.637,51.666,20.0,5.9,"2 km NNE of K?zer?n, Iran",546,6.987,,5.9,2010,shallow,IRAN:  SHIRAZ
9632,BALKANS NW: SERBIA:  KRALJEVO,5.5,3.0,5.3,True,3.0,5000.0,4.0,SERBIA,130,100.0,2.0,1000.0,3.0,5000.0,4.0,5.5,5.2,100.0,2.0,1000.0,3.0,2.0,1.0,,2.0,1.0,,6.0,usp000hny4,2010-11-03 00:56:55.400000+00:00,43.76,20.73,0.9,5.5,"5 km NE of Kraljevo, Serbia",1085,6.995,,5.5,2010,shallow,BALKANS NW: SERBIA:  KRALJEVO
9760,IRAN:  KERMAN,6.5,3.0,6.7,True,3.0,1800.0,4.0,IRAN,140,25.0,1.0,,3.0,1800.0,4.0,6.5,6.7,25.0,1.0,,3.0,7.0,1.0,,7.0,1.0,,,usp000hr7k,2010-12-20 18:41:59.200000+00:00,28.412,59.18,12.0,6.7,"111 km SE of Bam, Iran",708,6.755,,6.7,2010,shallow,IRAN:  KERMAN
9763,"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN",7.2,2.0,6.7,True,2.0,200.0,3.0,PAKISTAN,60,,2.0,200.0,3.0,200.0,3.0,7.2,,,2.0,,,3.0,1.0,,3.0,1.0,,,usp000htb4,2011-01-18 20:23:23.480000+00:00,28.777,63.951,68.0,7.2,"46 km WSW of Dalbandin, Pakistan",1449,7.284,,7.2,2011,intermediate,BALOCHISTAN
9777,"PAKISTAN:  KHANPUR, HARIPUR",5.2,2.0,5.2,True,1.0,100.0,2.0,PAKISTAN,60,15.0,1.0,,,100.0,1.0,,,15.0,1.0,,,1.0,1.0,,1.0,1.0,,,usp000hmyg,2010-10-10 21:44:25.910000+00:00,33.869,72.887,33.2,5.2,"14 km SSW of Haripur, Pakistan",455,4.521,,5.2,2010,intermediate,HARIPUR
9779,"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON",6.1,4.0,6.1,True,4.0,,,NEW ZEALAND,170,1500.0,4.0,100000.0,4.0,,,6.1,6.3,1500.0,4.0,100000.0,4.0,185.0,3.0,15000.0,185.0,3.0,15000.0,,usp000huvq,2011-02-21 23:51:42.350000+00:00,-43.583,172.68,5.9,6.1,"6 km SE of Christchurch, New Zealand",767,8.808,,6.1,2011,shallow,LYTTELTON
9799,JAPAN:  HONSHU,9.1,4.0,7.2,True,4.0,280920.0,4.0,JAPAN,30,6157.0,4.0,2473.0,4.0,5618.0,4.0,9.1,8.3,6167.0,4.0,123661.0,4.0,1474.0,4.0,4401.709,18423.0,4.0,220136.6,,official20110311054624120_30,2011-03-11 05:46:24.120000+00:00,38.297,142.373,29.0,9.1,"2011 Great Tohoku Earthquake, Japan",2184,8.18,,9.1,2011,shallow,JAPAN:  HONSHU
9801,MYANMAR: TACHILEK; THAILAND,6.8,2.0,6.3,True,2.0,10104.0,4.0,MYANMAR (BURMA),60,123.0,3.0,,,10104.0,4.0,6.8,7.1,123.0,3.0,,,104.0,3.0,3.6,104.0,3.0,3.6,6.0,usp000hyfx,2011-03-24 13:55:12.010000+00:00,20.687,99.822,8.0,6.9,"27 km NNW of Tachilek, Myanmar",1154,8.58,,6.9,2011,shallow,MYANMAR: TACHILEK; THAILAND
9804,JAPAN: NEAR E COAST HONSHU,7.1,1.0,6.9,True,1.0,,,JAPAN,30,132.0,3.0,,,,,7.1,7.0,132.0,3.0,,,3.0,1.0,,3.0,1.0,,,usp000hzf6,2011-04-07 14:32:43.290000+00:00,38.276,141.588,42.0,7.1,"29 km ESE of Ishinomaki, Japan",1112,7.702,,7.1,2011,intermediate,JAPAN: NEAR E COAST HONSHU
9821,SPAIN:  LORCA,5.1,4.0,5.3,True,4.0,,,SPAIN,130,324.0,3.0,,1.0,,1.0,5.1,,324.0,3.0,,1.0,10.0,1.0,260.2,10.0,1.0,260.2,,usp000j1en,2011-05-11 16:47:25.730000+00:00,37.699,-1.672,1.0,5.1,"4 km NE of Lorca, Spain",613,7.549,,5.1,2011,shallow,SPAIN:  LORCA
9829,"UZBEKISTAN:  FARGONA, VIOLYATI",6.1,1.0,6.1,True,1.0,,,UZBEKISTAN,40,86.0,2.0,,2.0,,,6.1,6.2,86.0,2.0,,2.0,14.0,1.0,,14.0,1.0,,,usp000j560,2011-07-19 19:35:43.480000+00:00,40.081,71.41,20.0,6.1,"16 km NNE of Aydarken, Kyrgyzstan",599,6.669,,6.1,2011,shallow,VIOLYATI
9831,MYANMAR (BURMA):  MONYWA,6.3,1.0,6.4,True,1.0,,,MYANMAR (BURMA),60,,,,2.0,,,6.3,,,,,2.0,1.0,1.0,,1.0,1.0,,,usp000hu2t,2011-02-04 13:53:46.260000+00:00,24.618,94.68,85.0,6.2,"62 km E of W?ngjing, India",713,5.37,,6.2,2011,intermediate,MYANMAR (BURMA):  MONYWA
9833,TURKEY:  SIMAV,4.3,1.0,4.3,True,1.0,,2.0,TURKEY,140,125.0,3.0,,,,2.0,,,125.0,3.0,,,2.0,1.0,,2.0,1.0,,,usp000j1uw,2011-05-19 21:12:51+00:00,39.12,29.04,7.0,4.3,"6 km ENE of Simav, Turkey",309,4.726,,4.3,2011,shallow,TURKEY:  SIMAV
9836,CHINA:  YUNNAN PROVINCE:  PINGYUAN,5.5,3.0,5.4,True,3.0,12528.0,4.0,CHINA,30,250.0,3.0,1039.0,4.0,12528.0,,5.5,5.3,250.0,3.0,1039.0,4.0,25.0,1.0,,25.0,1.0,,,usp000hvm3,2011-03-10 04:58:13.750000+00:00,24.727,97.957,10.0,5.5,"90 km NE of Bhamo, Myanmar",467,6.889,,5.5,2011,shallow,CHINA:  YUNNAN PROVINCE:  PINGYUAN
9840,INDONESIA:  SUMATRA,6.7,1.0,6.6,True,1.0,,2.0,INDONESIA,60,,,,,,2.0,6.7,,,,,,10.0,1.0,,10.0,1.0,,,usp000j7nn,2011-09-05 17:55:11.220000+00:00,2.965,97.893,91.0,6.7,"68 km WSW of Kabanjahe, Indonesia",915,6.384,,6.7,2011,intermediate,INDONESIA:  SUMATRA
9841,JAPAN:  HONSHU,6.6,1.0,6.4,True,1.0,,,JAPAN,30,,,3.0,1.0,,,6.6,6.5,,,3.0,1.0,7.0,1.0,,7.0,1.0,,,usp000hzq8,2011-04-11 08:16:12.730000+00:00,37.001,140.401,11.0,6.6,"17 km SSW of Ishikawa, Japan",822,7.266,,6.6,2011,shallow,JAPAN:  HONSHU
9842,INDIA: SIKKIM;  NEPAL;  CHINA;  BHUTAN,6.9,4.0,6.6,True,4.0,40000.0,4.0,INDIA,60,441.0,3.0,,4.0,40000.0,4.0,6.9,6.7,441.0,3.0,,4.0,127.0,3.0,2100.0,127.0,3.0,2100.0,,usp000j88b,2011-09-18 12:40:51.830000+00:00,27.73,88.155,50.0,6.9,"43 km NW of Mangan, India",1602,8.039,,6.9,2011,intermediate,INDIA: SIKKIM;  NEPAL;  CHINA;  BHUTAN
9843,GUATEMALA:  CUILAPA SANTA ROSA,5.6,1.0,5.1,True,1.0,,,GUATEMALA,100,,,,,,,5.6,5.3,,,,,1.0,1.0,,1.0,1.0,,,usp000j89y,2011-09-19 18:33:55.870000+00:00,14.186,-90.238,9.0,5.6,"3 km E of Santa María Ixhuatán, Guatemala",655,6.241,,5.6,2011,shallow,GUATEMALA:  CUILAPA SANTA ROSA
9845,"TURKEY:  ERCIS, VAN",7.1,4.0,6.9,True,4.0,4882.0,4.0,TURKEY,140,2608.0,4.0,5739.0,4.0,4882.0,4.0,7.1,7.3,2608.0,4.0,5739.0,4.0,604.0,3.0,1500.0,604.0,3.0,1500.0,,usp000j9rr,2011-10-23 10:41:23.250000+00:00,38.721,43.508,18.0,7.1,"27 km NNE of Van, Turkey",1077,8.909,,7.1,2011,shallow,VAN
9852,TURKEY:  VAN,5.7,1.0,5.6,True,1.0,,,TURKEY,140,,,,1.0,,,5.7,5.6,,,,1.0,40.0,1.0,,40.0,1.0,,,usp000jamz,2011-11-09 19:23:33.240000+00:00,38.429,43.229,5.0,5.6,"2 km WNW of Edremit, Turkey",495,6.642,,5.6,2011,shallow,TURKEY:  VAN
9853,MEXICO:  GUERRERO,6.4,2.0,6.2,True,2.0,70.0,2.0,MEXICO,150,5.0,1.0,,,70.0,2.0,6.4,,5.0,1.0,,,2.0,1.0,,2.0,1.0,,,usp000jc1y,2011-12-11 01:47:25.560000+00:00,17.986,-99.789,59.0,6.5,"6 km SSW of Nuevo Balsas, Mexico",1410,7.237,,6.5,2011,intermediate,MEXICO:  GUERRERO
9858,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,6.0,4.0,6.0,True,4.0,,,NEW ZEALAND,170,45.0,1.0,100.0,2.0,,,6.0,6.0,45.0,1.0,100.0,2.0,1.0,1.0,3000.0,1.0,1.0,3000.0,,usp000j33b,2011-06-13 02:20:49.330000+00:00,-43.564,172.743,6.1,5.9,"9 km ESE of Christchurch, New Zealand",582,6.685,,5.9,2011,shallow,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY
9870,PHILIPPINES:  NEGROS ORIENTAL PROVINCE,6.7,3.0,6.3,True,3.0,,,PHILIPPINES,170,112.0,3.0,15000.0,4.0,,,6.7,6.6,112.0,3.0,15000.0,4.0,51.0,2.0,9.0,51.0,2.0,9.0,8.0,usp000jejw,2012-02-06 03:49:12.520000+00:00,9.999,123.206,11.0,6.7,"2 km NNE of Jimalalud, Philippines",1317,7.468,,6.7,2012,shallow,PHILIPPINES:  NEGROS ORIENTAL PROVINCE
9876,"MEXICO:  GUERRERO, OAXACA",7.4,4.0,6.6,True,4.0,,,MEXICO,150,13.0,1.0,800.0,3.0,,,7.4,7.6,13.0,1.0,800.0,3.0,2.0,1.0,600.0,2.0,1.0,600.0,8.0,usp000jghj,2012-03-20 18:02:47.440000+00:00,16.493,-98.231,20.0,7.4,"6 km E of Santiago Llano Grande, Mexico",1752,7.577,,7.4,2012,shallow,OAXACA
9879,INDONESIA:  N SUMATRA:  OFF WEST COAST,8.6,1.0,7.4,True,1.0,,2.0,INDONESIA,60,12.0,1.0,,,,2.0,8.6,8.5,12.0,1.0,,,10.0,1.0,,10.0,1.0,,,official20120411083836720_20,2012-04-11 08:38:36.720000+00:00,2.327,93.063,20.0,8.6,2012 Wharton Basin Earthquake,2048,6.755,yellow,8.6,2012,shallow,INDONESIA:  N SUMATRA:  OFF WEST COAST
9884,CHILE:  VALPARAISO,6.7,1.0,6.2,True,1.0,,2.0,CHILE,160,,,,,,2.0,6.7,6.2,,,,,2.0,1.0,,2.0,1.0,,,usp000jj3u,2012-04-17 03:50:15.610000+00:00,-32.625,-71.365,29.0,6.7,"22 km NW of Hacienda La Calera, Chile",691,7.139,,6.7,2012,shallow,CHILE:  VALPARAISO
9886,PERU:  SAN VICENTE DE CANETE,6.9,2.0,6.5,True,2.0,,,PERU,160,103.0,3.0,134.0,3.0,,,6.9,6.9,103.0,2.0,134.0,3.0,1.0,1.0,,1.0,1.0,,,usp000ja1p,2011-10-28 18:54:34.040000+00:00,-14.438,-75.966,24.0,6.9,"39 km SW of Santiago, Peru",847,6.981,,6.9,2011,shallow,PERU:  SAN VICENTE DE CANETE
9901,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",5.9,4.0,5.9,True,4.0,,,ITALY,130,350.0,3.0,,,,,5.9,5.8,350.0,3.0,,,17.0,1.0,15800.0,17.0,1.0,15800.0,,usp000jm2n,2012-05-29 07:00:03+00:00,44.851,11.086,10.2,5.8,"1 km ENE of Medolla, Italy",1348,6.567,,5.8,2012,shallow,CAVEZZO
9902,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,6.1,4.0,5.8,True,4.0,,3.0,ITALY,130,,1.0,,,,3.0,6.1,6.0,50.0,1.0,,,7.0,1.0,,7.0,1.0,,,usp000jkn8,2012-05-20 02:03:52+00:00,44.89,11.23,6.3,6.0,"4 km NNE of Massa Finalese, Italy",1770,6.411,orange,6.0,2012,shallow,ITALY:  EMILIA ROMAGNA:  MIRANDOLA
9919,CHINA:  YUNNAN AND SICHUAN PROVINCES,5.5,4.0,5.5,True,4.0,,,CHINA,30,394.0,3.0,6768.0,4.0,,,5.5,5.3,394.0,3.0,6768.0,4.0,4.0,1.0,,4.0,1.0,,,usp000jn65,2012-06-24 07:59:34.860000+00:00,27.767,100.781,10.0,5.5,"105 km E of Shangri-La, China",467,6.708,,5.5,2012,shallow,CHINA:  YUNNAN AND SICHUAN PROVINCES
9920,"CHILE:  PARRAL, SANTIAGO",7.2,4.0,6.5,True,4.0,,2.0,CHILE,160,14.0,1.0,,,,2.0,7.2,7.0,14.0,1.0,,,1.0,1.0,100.0,1.0,1.0,100.0,,usp000jgsw,2012-03-25 22:37:06+00:00,-35.2,-72.217,40.7,7.1,"23 km NE of Constitución, Chile",1526,7.013,,7.1,2012,intermediate,SANTIAGO
9922,AFGHANISTAN:  HINDU KUSH,5.8,2.0,5.6,True,2.0,593.0,3.0,AFGHANISTAN,40,13.0,1.0,143.0,3.0,593.0,3.0,5.8,5.6,13.0,1.0,143.0,3.0,75.0,2.0,,75.0,2.0,,,usp000jmmc,2012-06-11 05:29:11.510000+00:00,36.023,69.351,16.0,5.7,"20 km ESE of Nahr?n, Afghanistan",550,5.237,,5.7,2012,shallow,AFGHANISTAN:  HINDU KUSH
9928,"IRAN:  AHAR, HARIS, VARZAGAN",6.5,4.0,6.2,True,4.0,,4.0,IRAN,140,3000.0,4.0,,4.0,,4.0,6.5,6.7,3000.0,4.0,,4.0,306.0,3.0,599.0,306.0,3.0,599.0,,usp000jq5p,2012-08-11 12:23:18.190000+00:00,38.329,46.826,11.0,6.4,"26 km SW of Ahar, Iran",747,7.164,,6.4,2012,shallow,VARZAGAN
9931,TAJIKISTAN,5.7,2.0,6.0,True,2.0,,,TAJIKISTAN,40,,,,3.0,,,5.7,5.7,,,,3.0,1.0,1.0,,1.0,1.0,,,usp000jkc4,2012-05-12 23:28:43.570000+00:00,38.612,70.354,10.0,5.7,"44 km SE of Darband, Tajikistan",512,6.79,,5.7,2012,shallow,TAJIKISTAN
9935,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",7.6,1.0,7.2,True,1.0,,,PHILIPPINES,170,1.0,1.0,,1.0,,,7.6,7.6,1.0,1.0,,1.0,1.0,1.0,0.3,1.0,1.0,0.3,,usp000jr83,2012-08-31 12:47:33.380000+00:00,10.811,126.638,28.0,7.6,"89 km E of Sulangan, Philippines",1115,5.246,,7.6,2012,shallow,TACLOBAN
9936,COSTA RICA:  NICOYA,7.6,4.0,6.8,True,4.0,,,COSTA RICA,100,20.0,1.0,,2.0,,,7.6,7.7,20.0,1.0,,2.0,2.0,1.0,45.0,2.0,1.0,45.0,,usp000jrsw,2012-09-05 14:42:07.800000+00:00,10.085,-85.315,35.0,7.6,"11 km ENE of Hojancha, Costa Rica",1519,7.172,,7.6,2012,intermediate,COSTA RICA:  NICOYA
9937,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,5.6,4.0,5.6,True,4.0,133000.0,4.0,CHINA,30,821.0,3.0,37000.0,4.0,133000.0,4.0,5.6,5.4,821.0,3.0,37000.0,4.0,81.0,2.0,1000.0,81.0,2.0,1000.0,,usp000jrwu,2012-09-07 03:19:42.530000+00:00,27.575,103.983,10.0,5.5,"38 km NE of Zhaotong, China",468,6.656,,5.5,2012,shallow,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG
9938,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",6.3,4.0,5.8,True,4.0,1097.0,4.0,INDONESIA,170,43.0,1.0,471.0,3.0,1097.0,4.0,6.3,6.1,43.0,1.0,471.0,3.0,6.0,1.0,,6.0,1.0,,,usp000jqf3,2012-08-18 09:41:52.450000+00:00,-1.315,120.096,10.0,6.3,"51 km SSE of Palu, Indonesia",613,7.647,,6.3,2012,shallow,PARIGI MOUNTONG
9942,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",7.3,4.0,6.6,True,4.0,7561.0,4.0,GUATEMALA,100,155.0,3.0,2769.0,4.0,7561.0,4.0,7.3,7.4,155.0,3.0,2769.0,4.0,48.0,2.0,210.0,48.0,2.0,210.0,,usp000jv5f,2012-11-07 16:35:46.930000+00:00,13.988,-91.895,24.0,7.4,"33 km S of Champerico, Guatemala",1432,7.13,yellow,7.4,2012,shallow,SAN CRISTOBAL COCHU
9943,MYANMAR (BURMA):  SHWEBO,6.8,2.0,6.3,True,2.0,,,MYANMAR (BURMA),60,231.0,3.0,251.0,3.0,,,6.8,6.7,231.0,3.0,251.0,3.0,38.0,1.0,1.17,38.0,1.0,1.17,,usp000jvbq,2012-11-11 01:12:38.870000+00:00,23.005,95.885,13.7,6.8,"51 km NNE of Shwebo, Myanmar",795,5.523,,6.8,2012,shallow,MYANMAR (BURMA):  SHWEBO
9945,IRAN:  KHORASAN PROVINCE,5.7,1.0,5.6,True,1.0,,1.0,IRAN,140,12.0,1.0,,,,1.0,5.7,5.6,12.0,1.0,,,8.0,1.0,,8.0,1.0,,,usp000jwga,2012-12-05 17:08:13.560000+00:00,33.506,59.571,14.4,5.8,"43 km SE of Q?’en, Iran",522,6.827,,5.8,2012,shallow,IRAN:  KHORASAN PROVINCE
9950,CHINA:  JIANGSU PROVINCE,4.9,1.0,4.9,True,1.0,,,CHINA,30,2.0,1.0,,,,,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,usp000jp7n,2012-07-20 12:11:52.020000+00:00,32.978,119.593,10.0,4.9,"22 km W of Xinghua, China",404,5.917,,4.9,2012,shallow,CHINA:  JIANGSU PROVINCE
9951,INDONESIA: BANDA ACEH,6.5,1.0,5.9,True,1.0,20.0,1.0,INDONESIA,60,,,,,20.0,1.0,6.5,6.5,,,,,1.0,1.0,,1.0,1.0,,,usp000jpe1,2012-07-25 00:27:45.260000+00:00,2.707,96.045,22.0,6.4,"44 km NW of Sinabang, Indonesia",632,6.281,,6.4,2012,shallow,INDONESIA: BANDA ACEH
9957,INDONESIA:  SUMATERA:  N,6.1,1.0,5.8,True,1.0,71.0,2.0,INDONESIA,60,15.0,1.0,,,71.0,2.0,6.1,6.0,15.0,1.0,,,1.0,1.0,,1.0,1.0,,,usb000esgn,2013-01-21 22:22:52.760000+00:00,4.927,95.907,12.0,6.1,"50 km S of Sigli, Indonesia",576,6.391,green,6.1,2013,shallow,INDONESIA:  SUMATERA:  N
9974,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",6.3,4.0,5.9,True,4.0,700.0,3.0,IRAN,140,850.0,3.0,,3.0,700.0,3.0,6.3,6.3,850.0,3.0,,3.0,37.0,1.0,297.0,37.0,1.0,297.0,,usb000g2y5,2013-04-09 11:52:49.920000+00:00,28.428,51.593,12.0,6.4,"95 km SE of Bushehr, Iran",1056,7.552,orange,6.4,2013,shallow,SENA
9975,"TAIWAN:  NANTOU COUNTY, TAIPEI",6.0,2.0,5.8,True,2.0,,3.0,TAIWAN,30,86.0,2.0,,,,3.0,6.0,5.8,86.0,2.0,,,1.0,1.0,1.128,1.0,1.0,1.128,,usb000ftgc,2013-03-27 02:03:19.820000+00:00,23.828,121.215,19.0,5.9,"29 km ESE of Puli, Taiwan",584,5.589,green,5.9,2013,shallow,TAIPEI
9976,IRAN; PAKISTAN:  MASHKAL,7.7,3.0,7.0,True,3.0,1000.0,3.0,IRAN,140,300.0,3.0,,,1000.0,3.0,7.7,,300.0,3.0,,,40.0,1.0,,40.0,1.0,,,usb000g7x7,2013-04-16 10:44:20.180000+00:00,28.033,61.996,80.0,7.7,"79 km ESE of Kh?sh, Iran",1421,8.285,yellow,7.7,2013,intermediate,IRAN; PAKISTAN:  MASHKAL
9978,CHINA:  SICHUAN PROVINCE:  LONGMEN,6.6,4.0,6.5,True,4.0,,3.0,CHINA,30,11470.0,4.0,,3.0,,3.0,6.6,6.7,11470.0,4.0,,3.0,196.0,3.0,6800.0,196.0,3.0,6800.0,,usb000gcdd,2013-04-20 00:02:47.540000+00:00,30.308,102.888,14.0,6.6,"56 km WSW of Linqiong, China",2084,7.83,red,6.6,2013,shallow,CHINA:  SICHUAN PROVINCE:  LONGMEN
9983,AFGHANISTAN:  KAMA,5.5,2.0,5.6,True,2.0,676.0,3.0,AFGHANISTAN,40,141.0,3.0,,,676.0,3.0,5.5,5.6,141.0,3.0,,,18.0,1.0,,18.0,1.0,,,usb000geu9,2013-04-24 09:25:30.040000+00:00,34.526,70.22,63.8,5.5,"16 km S of Mehtar L?m, Afghanistan",529,4.507,green,5.5,2013,intermediate,AFGHANISTAN:  KAMA
9991,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",5.7,3.0,5.6,True,3.0,95532.0,4.0,INDIA,60,90.0,2.0,1136.0,4.0,95532.0,4.0,5.7,5.6,90.0,2.0,1136.0,4.0,3.0,1.0,19.5,3.0,1.0,19.5,,usb000gjhz,2013-05-01 06:57:13.480000+00:00,33.061,75.863,15.0,5.7,"16 km ENE of Bhadarw?h, India",692,5.834,yellow,5.7,2013,shallow,RAMBAN
9994,IRAN:  HORMOZGAN: BASHAGARD,6.1,2.0,5.9,True,2.0,,3.0,IRAN,140,20.0,1.0,,,,3.0,6.1,6.5,20.0,1.0,,,2.0,1.0,,2.0,1.0,,,usc000gtvs,2013-05-11 02:08:08.500000+00:00,26.56,57.77,15.0,6.1,"92 km SE of M?n?b, Iran",655,6.587,yellow,6.1,2013,shallow,IRAN:  HORMOZGAN: BASHAGARD
